item_id,store_id,department_info,cost_to_pay
1020045,3002720,BLANK,95.4
1020046,3002720,BLANK,51.6
1020048,BLANK,BLANK,203.7
1020052,3002720,BLANK,20.7
1020053,3002720,BLANK,45.0
1020058,3002720,BLANK,55.68
1020062,3002720,BLANK,1.08
1020063,3002720,BLANK,24.84
1020064,3002720,BLANK,12.9
1020065,925693,BLANK,224.16
1020067,3002720,BLANK,31.02
1020068,3002720,BLANK,16.56
1020069,3002720,BLANK,2.08
1020070,BLANK,BLANK,151.2
1020071,BLANK,BLANK,5.81
1020074,3002720,BLANK,88.32
1020075,BLANK,BLANK,185.4
1020077,3002720,BLANK,2.58
1020078,BLANK,BLANK,129.6
1020079,3002720,BLANK,80.32
1020080,BLANK,BLANK,113.22
1020081,BLANK,BLANK,191.76
1020083,3002720,BLANK,29.4
1020084,3002720,BLANK,69.3
1020086,3002720,BLANK,2.08
1020087,3002720,BLANK,24.3
1020088,3002720,BLANK,2.58
1020089,3002720,BLANK,2.58
1020091,3002720,BLANK,22.5
1020092,BLANK,BLANK,3.6
1020094,BLANK,BLANK,28.86
1020096,BLANK,BLANK,20.6
1020097,3002720,BLANK,123.98
1020099,3002720,BLANK,73.5
1020100,BLANK,BLANK,1.08
1020101,3002720,BLANK,32.64
1020102,BLANK,BLANK,141.0
1020103,BLANK,BLANK,230.04
1020105,3002720,BLANK,1.58
1020106,3002720,BLANK,4.16
1020107,BLANK,BLANK,142.74
1020108,3002720,BLANK,42.0
1020109,3002720,BLANK,12.6
1020110,BLANK,BLANK,86.1
1020111,3002720,BLANK,41.82
1020112,BLANK,BLANK,86.1
1020115,BLANK,BLANK,9.0
1020117,BLANK,BLANK,220.5
1020118,3002720,BLANK,211.3
1020119,3002720,BLANK,5.16
1020120,BLANK,BLANK,160.48
1020122,3002720,BLANK,55.11
1020124,3002720,BLANK,23.24
1020125,3002720,BLANK,7.9
1020126,BLANK,BLANK,156.6
1020127,BLANK,BLANK,2.16
1020128,925693,BLANK,29.64
1020129,3002720,BLANK,10.32
1020130,3002720,BLANK,57.24
1020131,BLANK,BLANK,84.0
1020132,3002720,BLANK,2.08
1020134,3002720,BLANK,4.16
1020139,3002720,BLANK,27.06
1020140,3002720,BLANK,45.9
1020141,BLANK,BLANK,50.12
1020142,3002720,BLANK,55.36
1020143,3002720,BLANK,15.77
1020144,3002720,BLANK,2.08
1020145,3002720,BLANK,71.4
1020146,3002720,BLANK,43.86
1020148,3002720,BLANK,48.3
1020150,3002720,BLANK,2.58
1020152,3002720,BLANK,74.88
1020153,BLANK,BLANK,13.46
1020154,3002720,BLANK,16.8
1020155,BLANK,BLANK,2.16
1020156,925693,0046,213.72
1020158,3002720,BLANK,40.67
1020159,3002720,BLANK,21.6
1020163,3002720,BLANK,2.58
1020164,BLANK,BLANK,2.7
1020165,3002720,BLANK,65.01
1020166,3002720,BLANK,52.48
1020168,3002720,BLANK,110.12
1020169,BLANK,BLANK,7.68
1020170,BLANK,BLANK,129.54
1020171,3002720,BLANK,19.09
1020172,3002720,BLANK,73.16
1020174,3002720,BLANK,63.36
1020175,3002720,BLANK,42.78
1020177,BLANK,BLANK,73.92
1020178,3002720,BLANK,63.0
1020179,BLANK,BLANK,119.7
1020180,3002720,BLANK,141.46
1020182,BLANK,BLANK,35.8
1020184,3002720,BLANK,31.5
1020185,BLANK,BLANK,183.6
1020186,BLANK,BLANK,143.1
1020187,BLANK,BLANK,227.12
1020188,BLANK,BLANK,118.8
1020190,3002720,BLANK,162.48
1020191,BLANK,BLANK,10.3
1020192,3002720,BLANK,170.31
1020196,3002720,BLANK,4.16
1020199,BLANK,BLANK,184.32
1020200,BLANK,BLANK,102.9
1020202,3002720,BLANK,50.63
1020203,BLANK,BLANK,223.2
1020204,BLANK,BLANK,157.5
1020205,3002720,BLANK,1.08
1020206,BLANK,BLANK,2.49
1020207,3002720,BLANK,77.76
1020210,925693,BLANK,49.86
1020211,3002720,BLANK,25.73
1020213,3002720,BLANK,5.16
1020214,BLANK,BLANK,210.92
1020217,3002720,BLANK,42.9
1020218,BLANK,BLANK,217.6
1020219,3002720,BLANK,2.08
1020220,3002720,BLANK,3.16
1020222,BLANK,BLANK,118.8
1020223,BLANK,BLANK,127.5
1020225,BLANK,BLANK,115.6
1020228,BLANK,BLANK,125.86
1020229,3002720,BLANK,1.08
1020230,3002720,BLANK,53.94
1020231,3002720,BLANK,5.16
1020232,3002720,BLANK,178.06
1020233,3002720,BLANK,16.56
1020234,3002720,BLANK,12.6
1020235,3002720,BLANK,1.08
1020236,3002720,BLANK,26.22
1020237,3002720,BLANK,10.8
1020238,3002720,BLANK,31.5
1020240,3002720,BLANK,39.01
1020241,3002720,BLANK,71.4
1020242,BLANK,BLANK,9.66
1020244,3002720,BLANK,45.9
1020245,3002720,BLANK,13.28
1020246,3002720,BLANK,12.9
1020247,3002720,BLANK,24.9
1020248,3002720,BLANK,195.88
1020249,BLANK,BLANK,107.1
1020250,3002720,BLANK,155.04
1020254,3002720,BLANK,61.02
1020256,3002720,BLANK,53.04
1020257,3002720,BLANK,15.8
1020258,925693,BLANK,52.56
1020259,3002720,BLANK,122.12
1020260,3002720,BLANK,67.5
1020261,3002720,BLANK,43.68
1020262,3002720,BLANK,42.0
1020263,925693,BLANK,26.28
1020264,3002720,BLANK,16.2
1020267,3002720,BLANK,2.58
1020268,3002720,BLANK,1.08
1020269,3002720,BLANK,195.36
1020271,BLANK,BLANK,140.4
1020272,BLANK,BLANK,152.1
1020273,BLANK,BLANK,92.4
1020274,3002720,BLANK,7.2
1020275,3002720,BLANK,68.4
1020277,BLANK,BLANK,1.08
1020278,3002720,BLANK,2.58
1020279,BLANK,BLANK,2.16
1020281,BLANK,BLANK,207.48
1020283,3002720,BLANK,79.5
1020284,3002720,BLANK,2.08
1020285,3002720,BLANK,4.32
1020287,3002720,BLANK,94.53
1020290,3002720,BLANK,205.02
1020291,BLANK,BLANK,147.84
1020293,3002720,BLANK,26.68
1020294,BLANK,BLANK,108.0
1020297,3002720,BLANK,5.16
1020298,3002720,BLANK,1.08
1020300,3002720,BLANK,21.6
1020301,BLANK,BLANK,138.7
1020304,3002720,BLANK,1.58
1020306,3002720,BLANK,6.24
1020307,3002720,BLANK,5.16
1020308,3002720,BLANK,69.66
1020310,3002720,BLANK,6.8
1020312,3002720,BLANK,27.72
1020314,3002720,BLANK,5.16
1020315,BLANK,BLANK,82.8
1020316,BLANK,BLANK,237.6
1020318,3002720,BLANK,28.8
1020319,3002720,BLANK,27.3
1020321,3002720,BLANK,61.2
1020323,BLANK,BLANK,96.9
1020324,3002720,BLANK,20.7
1020325,3002720,BLANK,4.74
1020326,3002720,BLANK,59.34
1020327,3002720,BLANK,6.32
1020328,3002720,BLANK,51.6
1020330,3002720,BLANK,110.88
1020331,BLANK,BLANK,0.2
1020332,3002720,BLANK,37.5
1020333,3002720,BLANK,23.1
1020335,3002720,BLANK,1.08
1020336,3002720,BLANK,148.64
1020337,3002720,BLANK,32.4
1020340,3002720,BLANK,4.16
1020341,3002720,BLANK,4.74
1020343,BLANK,BLANK,92.1
1020344,BLANK,BLANK,1.92
1020345,3002720,BLANK,78.0
1020346,BLANK,BLANK,143.26
1020347,3002720,BLANK,33.6
1020348,925693,BLANK,23.88
1020349,3002720,BLANK,2.16
1020351,BLANK,BLANK,219.78
1020354,3002720,BLANK,4.32
1020355,3002720,BLANK,6.24
1020357,3002720,BLANK,91.8
1020358,3002720,BLANK,34.22
1020359,3002720,BLANK,32.64
1020360,3002720,BLANK,11.7
1020361,3002720,BLANK,6.32
1020362,BLANK,BLANK,203.04
1020363,BLANK,BLANK,34.28
1020364,3002720,BLANK,4.74
1020365,3002720,BLANK,17.16
1020366,3002720,BLANK,126.72
1020368,3002720,BLANK,2.58
1020369,3002720,BLANK,143.04
1020370,3002720,BLANK,58.8
1020371,3002720,BLANK,1.58
1020372,3002720,BLANK,131.22
1020373,3002720,BLANK,177.5
1020374,BLANK,BLANK,184.68
1020375,BLANK,BLANK,110.16
1020377,3002720,BLANK,68.6
1020378,BLANK,BLANK,161.7
1020379,3002720,BLANK,63.0
1020380,3002720,BLANK,51.06
1020382,3002720,BLANK,61.48
1020384,3002720,BLANK,8.32
1020385,3002720,BLANK,32.4
1020387,BLANK,BLANK,41.16
1020388,3002720,BLANK,18.9
1020389,3002720,BLANK,186.0
1020390,3002720,BLANK,4.74
1020393,3002720,BLANK,170.36
1020394,3002720,BLANK,29.4
1020395,3002720,BLANK,1.66
1020397,3002720,BLANK,12.64
1020398,BLANK,BLANK,213.5
1020399,BLANK,BLANK,233.43
1020400,3002720,BLANK,117.3
1020401,3002720,BLANK,49.72
1020402,BLANK,BLANK,102.0
1020403,3002720,BLANK,48.3
1020407,3002720,BLANK,4.16
1020408,BLANK,BLANK,158.28
1020409,3002720,BLANK,4.74
1020410,3002720,BLANK,1.66
1020411,3002720,BLANK,38.64
1020412,BLANK,BLANK,37.0
1020413,BLANK,BLANK,112.5
1020415,3002720,BLANK,3.16
1020416,3002720,BLANK,12.48
1020418,3002720,BLANK,4.16
1020419,3002720,BLANK,34.2
1020420,3002720,BLANK,1.58
1020421,BLANK,BLANK,110.4
1020423,3002720,BLANK,39.6
1020424,3002720,BLANK,1.58
1020426,BLANK,BLANK,45.78
1020427,3002720,BLANK,4.16
1020428,3002720,BLANK,6.24
1020429,BLANK,BLANK,210.9
1020430,3002720,BLANK,4.74
1020431,3002720,BLANK,2.08
1020432,3002720,BLANK,15.18
1020433,BLANK,BLANK,68.32
1020434,BLANK,BLANK,121.34
1020435,3002720,BLANK,13.5
1020436,3002720,BLANK,4.16
1020437,BLANK,BLANK,220.17
1020438,BLANK,BLANK,37.0
1020439,3002720,BLANK,4.16
1020441,3002720,BLANK,53.12
1020443,BLANK,BLANK,89.04
1020445,3002720,BLANK,3.16
1020446,3002720,BLANK,2.08
1020447,3002720,BLANK,2.08
1020448,BLANK,BLANK,1.92
1020449,3002720,BLANK,61.56
1020450,BLANK,BLANK,55.0
1020451,3002720,BLANK,1.58
1020452,BLANK,BLANK,200.0
1020453,3002720,BLANK,2.08
1020454,3002720,BLANK,1.58
1020455,BLANK,BLANK,139.32
1020456,BLANK,BLANK,86.4
1020457,BLANK,BLANK,128.96
1020458,3002720,BLANK,6.24
1020459,3002720,BLANK,59.94
1020460,BLANK,BLANK,37.0
1020461,3002720,BLANK,1.58
1020462,3002720,BLANK,2.08
1020463,3002720,BLANK,12.6
1020464,BLANK,BLANK,160.06
1020465,BLANK,BLANK,134.4
1020466,3002720,BLANK,54.6
1020468,3002720,BLANK,4.74
1020469,3002720,BLANK,40.92
1020470,3002720,BLANK,4.16
1020471,3002720,BLANK,116.58
1020472,3002720,BLANK,2.08
1020473,3002720,BLANK,1.58
1020475,3002720,BLANK,51.84
1020477,BLANK,BLANK,123.12
1020478,BLANK,BLANK,55.0
1020479,3002720,BLANK,8.64
1020481,3002720,BLANK,1.58
1020482,BLANK,BLANK,118.8
1020483,3002720,BLANK,21.6
1020484,3002720,BLANK,11.7
1020486,BLANK,BLANK,126.48
1020487,BLANK,BLANK,1.92
1020489,3002720,BLANK,33.54
1020490,3002720,BLANK,73.28
1020492,3002720,BLANK,25.41
1020493,BLANK,BLANK,37.0
1020494,3002720,BLANK,9.9
1020495,BLANK,BLANK,55.0
1020496,3002720,BLANK,96.96
1020497,3002720,BLANK,18.9
1020498,3002720,BLANK,3.16
1020499,BLANK,BLANK,151.2
1020501,3002720,BLANK,2.08
1020502,3002720,BLANK,3.16
1020503,BLANK,BLANK,232.2
1020504,3002720,BLANK,2.08
1020505,3002720,BLANK,2.08
1020506,3002720,BLANK,8.32
1020507,3002720,BLANK,1.58
1020508,BLANK,BLANK,37.0
1020509,BLANK,BLANK,55.0
1020510,3002720,BLANK,4.16
1020511,3002720,BLANK,44.0
1020512,3002720,BLANK,3.16
1020513,3002720,BLANK,49.5
1020514,3002720,BLANK,6.24
1020516,3002720,BLANK,15.3
1020517,3002720,BLANK,2.08
1020518,3002720,BLANK,64.8
1020519,3002720,BLANK,1.58
1020520,3002720,BLANK,1.58
1020521,3002720,BLANK,1.58
1020522,3002720,BLANK,3.16
1020523,BLANK,BLANK,37.0
1020524,3002720,BLANK,62.88
1020525,BLANK,BLANK,125.27
1020526,3002720,BLANK,63.9
1020528,3002720,BLANK,1.58
1020529,3002720,BLANK,46.92
1020530,3002720,BLANK,96.53
1020531,3002720,BLANK,14.7
1020532,3002720,BLANK,4.16
1020533,3002720,BLANK,31.74
1020534,3002720,BLANK,1.58
1020535,3002720,BLANK,84.07
1020536,3002720,BLANK,2.08
1020537,3002720,BLANK,1.58
1020538,3002720,BLANK,1.58
1020539,3002720,BLANK,30.96
1020540,3002720,BLANK,2.08
1020541,BLANK,BLANK,109.78
1020542,3002720,BLANK,11.7
1020544,3002720,BLANK,2.08
1020545,3002720,BLANK,1.58
1020547,3002720,BLANK,34.32
1020548,BLANK,BLANK,65.31
1020551,3002720,BLANK,1.58
1020553,3002720,BLANK,1.58
1020554,BLANK,BLANK,37.0
1020555,3002720,BLANK,1.58
1020557,3002720,BLANK,2.08
1020558,3002720,BLANK,3.16
1020559,3002720,BLANK,3.16
1020560,BLANK,BLANK,96.9
1020561,3002720,BLANK,10.4
1020562,BLANK,BLANK,6.3
1020563,BLANK,BLANK,64.12
1020564,3002720,BLANK,64.5
1020565,3002720,BLANK,1.58
1020566,3002720,BLANK,54.0
1020567,BLANK,BLANK,174.08
1020568,3002720,BLANK,25.2
1020569,3002720,BLANK,2.08
1020570,3002720,BLANK,10.4
1020571,BLANK,BLANK,88.0
1020572,3002720,BLANK,4.74
1020573,3002720,BLANK,12.48
1020574,BLANK,BLANK,55.0
1020575,3002720,BLANK,54.0
1020576,3002720,BLANK,1.58
1020577,3002720,BLANK,78.54
1020578,BLANK,BLANK,171.36
1020579,3002720,BLANK,65.74
1020580,3002720,BLANK,2.08
1020582,BLANK,BLANK,173.46
1020583,3002720,BLANK,10.4
1020584,3002720,BLANK,4.74
1020585,BLANK,BLANK,107.46
1020586,3002720,BLANK,2.08
1020587,3002720,BLANK,2.08
1020588,3002720,BLANK,6.24
1020589,3002720,BLANK,62.08
1020591,BLANK,BLANK,92.82
1020592,BLANK,BLANK,223.2
1020593,3002720,BLANK,29.4
1020594,3002720,BLANK,56.76
1020595,3002720,BLANK,15.18
1020596,3002720,BLANK,4.16
1020597,3002720,BLANK,8.32
1020599,3002720,BLANK,2.08
1020600,3002720,BLANK,43.2
1020601,3002720,BLANK,4.16
1020602,3002720,BLANK,2.08
1020603,BLANK,BLANK,1.92
1020604,3002720,BLANK,58.8
1020605,3002720,BLANK,9.92
1020606,3002720,BLANK,2.08
1020607,3002720,BLANK,4.74
1020609,BLANK,BLANK,112.0
1020610,3002720,BLANK,2.08
1020611,3002720,BLANK,38.64
1020613,3002720,BLANK,2.08
1020614,BLANK,BLANK,102.0
1020615,3002720,BLANK,55.8
1020616,BLANK,BLANK,37.0
1020617,BLANK,BLANK,65.26
1020618,3002720,BLANK,67.98
1020619,3002720,BLANK,99.9
1020620,BLANK,BLANK,146.88
1020621,3002720,BLANK,2.08
1020622,BLANK,BLANK,57.8
1020623,3002720,BLANK,23.1
1020624,3002720,BLANK,2.08
1020625,3002720,BLANK,17.82
1020626,3002720,BLANK,2.08
1020627,3002720,BLANK,2.08
1020628,BLANK,BLANK,232.2
1020629,3002720,BLANK,55.8
1020630,BLANK,BLANK,197.73
1020631,3002720,BLANK,3.16
1020632,3002720,BLANK,2.08
1020633,3002720,BLANK,75.3
1020634,3002720,BLANK,74.52
1020635,3002720,BLANK,2.08
1020636,3002720,BLANK,8.32
1020637,3002720,BLANK,2.08
1020638,BLANK,BLANK,179.52
1020639,BLANK,BLANK,145.86
1020640,3002720,BLANK,48.3
1020641,3002720,BLANK,28.38
1020643,BLANK,BLANK,37.0
1020644,BLANK,BLANK,145.8
1020645,BLANK,BLANK,130.56
1020646,3002720,BLANK,2.08
1020647,BLANK,BLANK,55.0
1020648,3002720,BLANK,2.08
1020650,3002720,BLANK,1.58
1020651,BLANK,BLANK,90.1
1020652,3002720,BLANK,2.08
1020653,3002720,BLANK,2.08
1020655,3002720,BLANK,52.5
1020656,3002720,BLANK,6.32
1020657,3002720,BLANK,2.08
1020658,BLANK,BLANK,120.42
1020659,BLANK,BLANK,221.4
1020660,3002720,BLANK,35.7
1020661,3002720,BLANK,2.08
1020662,BLANK,BLANK,37.0
1020663,3002720,BLANK,70.2
1020664,3002720,BLANK,2.08
1020665,3002720,BLANK,70.38
1020666,BLANK,BLANK,208.8
1020667,3002720,BLANK,2.08
1020668,BLANK,BLANK,23.0
1020669,3002720,BLANK,3.16
1020670,BLANK,BLANK,55.0
1020671,BLANK,BLANK,97.2
1020674,BLANK,BLANK,124.5
1020675,BLANK,BLANK,86.1
1020676,BLANK,BLANK,37.0
1020677,BLANK,BLANK,104.4
1020678,3002720,BLANK,1.58
1020679,3002720,BLANK,3.16
1020680,3002720,BLANK,2.08
1020681,BLANK,BLANK,190.74
1020682,BLANK,BLANK,149.04
1020683,3002720,BLANK,28.8
1020685,BLANK,BLANK,9.44
1020686,3002720,BLANK,2.08
1020687,3002720,BLANK,1.58
1020688,BLANK,BLANK,37.0
1020689,3002720,BLANK,2.08
1020690,BLANK,BLANK,11.96
1020691,3002720,BLANK,2.08
1020692,3002720,BLANK,2.08
1020693,3002720,BLANK,2.08
1020852,11961,BLANK,45.09
1020854,11961,BLANK,147.41
1020868,11961,BLANK,7.5
1020870,11961,BLANK,122.23
1020873,11961,BLANK,1.12
1020887,BLANK,BLANK,16.96
1020888,BLANK,BLANK,56.6
1020889,BLANK,BLANK,29.62
1020890,BLANK,BLANK,17.68
1020891,BLANK,BLANK,76.29
1020892,BLANK,BLANK,41.53
1020893,BLANK,BLANK,47.73
1020895,BLANK,BLANK,1.07
1020896,BLANK,BLANK,81.39
1020897,BLANK,BLANK,56.06
1020898,BLANK,BLANK,53.71
1020900,BLANK,BLANK,83.84
1020901,BLANK,BLANK,78.7
1020902,BLANK,BLANK,3.0
1020904,BLANK,BLANK,1.03
1020905,BLANK,BLANK,28.76
1020906,BLANK,BLANK,44.88
1020907,BLANK,BLANK,24.23
1020908,BLANK,BLANK,38.03
1020910,BLANK,BLANK,1.21
1020911,BLANK,BLANK,177.34
1020912,BLANK,BLANK,156.74
1020913,BLANK,BLANK,24.6
1020914,BLANK,BLANK,84.53
1020915,BLANK,BLANK,18.52
1020916,BLANK,BLANK,25.9
1020917,BLANK,BLANK,33.14
1020918,BLANK,BLANK,106.77
1020919,BLANK,BLANK,10.4
1020920,BLANK,BLANK,1.97
1020921,BLANK,BLANK,16.13
1020922,BLANK,BLANK,72.91
1020923,BLANK,BLANK,166.64
1020924,BLANK,BLANK,46.95
1020925,BLANK,BLANK,3.76
1020926,BLANK,BLANK,185.78
1020927,BLANK,BLANK,0.45
1020928,BLANK,BLANK,148.91
1020929,BLANK,BLANK,174.14
1020930,BLANK,BLANK,71.16
1020931,BLANK,BLANK,159.0
1020932,BLANK,BLANK,3.54
1020933,BLANK,BLANK,92.01
1020934,BLANK,BLANK,188.93
1020935,BLANK,BLANK,43.05
1020936,BLANK,BLANK,171.89
1020937,BLANK,BLANK,72.32
1020939,BLANK,BLANK,1.77
1020940,BLANK,BLANK,117.93
1020941,BLANK,BLANK,129.51
1020943,BLANK,BLANK,108.78
1020944,BLANK,BLANK,163.55
1020945,BLANK,BLANK,73.6
1020947,BLANK,BLANK,5.81
1020948,BLANK,BLANK,232.66
1020950,BLANK,BLANK,54.69
1020951,BLANK,BLANK,56.83
1020952,BLANK,BLANK,33.39
1020953,BLANK,BLANK,7.5
1020954,BLANK,BLANK,20.55
1020956,BLANK,BLANK,1.05
1020957,BLANK,BLANK,26.97
1020958,BLANK,BLANK,58.18
1020959,3786300,20,14.77
1020960,3786300,20,52.19
1020963,BLANK,BLANK,100.52
1020964,BLANK,BLANK,64.77
1020965,BLANK,BLANK,71.54
1020967,BLANK,BLANK,67.24
1020968,BLANK,BLANK,2.62
1020969,BLANK,BLANK,5.57
1020970,BLANK,BLANK,127.59
1020971,BLANK,BLANK,7.87
1020972,BLANK,BLANK,83.56
1020973,BLANK,BLANK,38.36
1020974,3786300,20,14.77
1020975,3786300,20,41.37
1020976,3786300,20,29.54
1020978,02018314,BLANK,79.47
1020981,02018316,BLANK,71.4
1020983,02018316,BLANK,59.4
1020986,02018316,BLANK,186.14
1020988,02018316,BLANK,142.89
1020991,02018316,BLANK,133.33
1020992,02018316,BLANK,158.24
1020994,02018316,BLANK,76.44
1020995,02018316,BLANK,96.78
1020997,02018316,BLANK,126.69
1021001,02018316,BLANK,66.41
1021005,1236844,BLANK,68.91
1021012,02018314,BLANK,65.0
1021014,02018314,BLANK,65.0
1021017,02018308,BLANK,65.0
1021020,02018316,BLANK,65.0
1021021,02018316,BLANK,71.3
1021023,02018314,BLANK,65.0
1021025,02018316,BLANK,65.0
1021026,02018316,BLANK,90.0
1021027,02018316,BLANK,230.4
1021034,02018311,BLANK,65.0
1021036,02018308,BLANK,47.8
1021037,02018308,BLANK,50.97
1021038,02018311,BLANK,4.08
1021039,02018311,BLANK,218.08
1021040,02018311,BLANK,39.52
1021041,02018314,BLANK,65.0
1021042,02018314,BLANK,199.44
1021043,02018314,BLANK,41.4
1021044,3786300,20,14.77
1021045,3786300,20,10.51
1021046,3786300,20,29.54
1021047,3786300,20,22.51
1021048,446063,92,4.19
1021051,925693,BLANK,32.94
1021053,446063,92,32.52
1021054,BLANK,BLANK,2.45
1021059,446063,92,9.79
1021060,BLANK,BLANK,7.2
1021061,BLANK,BLANK,3.57
1021062,BLANK,BLANK,10.55
1021064,BLANK,BLANK,6.3
1021067,BLANK,BLANK,61.2
1021069,BLANK,BLANK,6.9
1021072,BLANK,BLANK,207.0
1021073,BLANK,BLANK,25.56
1021074,BLANK,BLANK,62.0
1021075,BLANK,BLANK,7.14
1021076,BLANK,BLANK,34.8
1021077,BLANK,BLANK,67.09
1021079,925693,BLANK,42.48
1021080,BLANK,BLANK,20.19
1021081,BLANK,BLANK,1.77
1021082,3002720,BLANK,1.08
1021085,BLANK,BLANK,9.2
1021088,BLANK,BLANK,100.0
1021089,BLANK,BLANK,2.45
1021090,446063,92,9.07
1021091,3002720,BLANK,86.04
1021092,BLANK,BLANK,19.02
1021093,BLANK,BLANK,22.96
1021094,BLANK,BLANK,26.82
1021095,3002720,BLANK,1.08
1021097,BLANK,BLANK,4.9
1021098,BLANK,BLANK,1.84
1021101,BLANK,BLANK,30.24
1021102,446063,95,12.85
1021103,446063,95,69.74
1021104,925693,BLANK,62.64
1021105,3002720,BLANK,52.71
1021106,BLANK,BLANK,44.31
1021107,446063,92,16.26
1021111,BLANK,BLANK,7.57
1021112,3002720,BLANK,165.0
1021114,475570,HAJ40,10.0
1021115,BLANK,BLANK,29.34
1021117,BLANK,BLANK,6.33
1021119,3002720,BLANK,10.5
1021120,BLANK,BLANK,206.36
1021121,925693,0046,0.05
1021122,BLANK,BLANK,96.9
1021123,BLANK,BLANK,101.55
1021124,3002720,BLANK,47.6
1021125,446063,0092,63.71
1021127,925693,BLANK,16.92
1021129,446063,92,3.06
1021130,BLANK,BLANK,38.76
1021131,BLANK,BLANK,20.23
1021132,446063,0079,25.44
1021133,446063,92,3.79
1021134,BLANK,BLANK,217.5
1021135,446063,0079,36.36
1021138,BLANK,BLANK,2.5
1021139,BLANK,BLANK,79.41
1021141,BLANK,BLANK,19.38
1021142,BLANK,BLANK,3.45
1021143,BLANK,BLANK,1.25
1021144,3002720,BLANK,124.44
1021145,3002720,BLANK,1.08
1021146,02018313,BLANK,19.82
1021147,475570,HAJ40,10.0
1021148,446063,0079,21.6
1021149,BLANK,BLANK,68.95
1021150,BLANK,BLANK,116.1
1021151,BLANK,BLANK,4.9
1021152,BLANK,BLANK,44.7
1021154,BLANK,BLANK,4.98
1021156,BLANK,BLANK,4.6
1021157,446063,95,9.44
1021158,BLANK,BLANK,4.8
1021159,3002720,BLANK,34.56
1021160,446063,92,22.57
1021163,446063,95,18.9
1021165,BLANK,BLANK,100.12
1021167,3002720,BLANK,1.08
1021168,3002720,BLANK,132.06
1021170,BLANK,BLANK,2.5
1021171,446063,92,5.07
1021172,446063,95,64.28
1021174,BLANK,BLANK,25.56
1021175,BLANK,BLANK,2.5
1021176,446063,95,15.15
1021178,3002720,BLANK,6.24
1021179,BLANK,BLANK,1.25
1021182,BLANK,BLANK,51.75
1021183,BLANK,BLANK,38.27
1021184,446063,92,1.6
1021185,BLANK,BLANK,36.02
1021187,446063,79,11.16
1021188,446063,95,18.05
1021189,BLANK,BLANK,7.35
1021190,BLANK,BLANK,6.0
1021192,BLANK,BLANK,10.0
1021193,BLANK,BLANK,232.5
1021195,446063,95,209.52
1021197,BLANK,BLANK,2.5
1021198,446063,95,103.66
1021201,BLANK,BLANK,224.1
1021203,BLANK,BLANK,4.88
1021204,3002720,BLANK,30.0
1021208,BLANK,BLANK,2.49
1021210,BLANK,BLANK,2.42
1021211,446063,92,9.1
1021213,BLANK,BLANK,50.0
1021214,BLANK,BLANK,1.51
1021215,BLANK,BLANK,17.75
1021217,BLANK,BLANK,35.76
1021218,446063,92,2.1
1021219,BLANK,BLANK,63.07
1021225,BLANK,BLANK,150.0
1021226,BLANK,BLANK,12.96
1021227,BLANK,BLANK,7.81
1021228,BLANK,BLANK,2.45
1021231,BLANK,BLANK,216.66
1021232,BLANK,BLANK,3.75
1021234,BLANK,BLANK,1.15
1021235,BLANK,BLANK,28.63
1021236,BLANK,BLANK,9.6
1021237,3002720,BLANK,23.84
1021238,446063,BLANK,33.08
1021239,BLANK,BLANK,1.2
1021240,446063,92,6.76
1021241,BLANK,BLANK,95.92
1021243,BLANK,BLANK,7.35
1021244,BLANK,BLANK,42.0
1021245,BLANK,BLANK,85.74
1021246,BLANK,BLANK,12.45
1021248,BLANK,BLANK,2.49
1021249,3002720,BLANK,12.18
1021250,3002720,BLANK,2.08
1021251,446063,92,19.38
1021252,BLANK,BLANK,3.57
1021253,BLANK,BLANK,9.2
1021254,446063,95,6.21
1021256,3002720,BLANK,24.8
1021257,02018313,BLANK,50.0
1021260,3002720,BLANK,130.76
1021261,446063,95,9.94
1021262,BLANK,BLANK,2.11
1021263,BLANK,BLANK,7.2
1021264,446063,92,16.26
1021265,BLANK,BLANK,198.1
1021266,BLANK,BLANK,4.9
1021267,BLANK,BLANK,79.56
1021269,BLANK,BLANK,0.34
1021270,BLANK,BLANK,10.55
1021271,BLANK,BLANK,28.8
1021272,BLANK,BLANK,25.08
1021273,BLANK,BLANK,167.04
1021275,BLANK,BLANK,4.8
1021276,925693,BLANK,50.76
1021277,3002720,BLANK,39.52
1021278,3002720,BLANK,133.72
1021280,BLANK,BLANK,2.3
1021281,BLANK,BLANK,241.3
1021283,3002720,BLANK,76.58
1021284,BLANK,BLANK,37.92
1021285,BLANK,BLANK,11.05
1021288,925693,0002,108.0
1021291,BLANK,BLANK,30.24
1021292,BLANK,BLANK,2.45
1021294,BLANK,BLANK,7.35
1021296,BLANK,BLANK,16.1
1021297,BLANK,BLANK,4.2
1021299,446063,95,9.97
1021300,BLANK,BLANK,187.24
1021301,BLANK,BLANK,6.0
1021307,BLANK,BLANK,73.7
1021308,BLANK,BLANK,38.88
1021309,BLANK,BLANK,5.5
1021310,BLANK,BLANK,2.11
1021311,BLANK,BLANK,8.02
1021312,BLANK,BLANK,2.49
1021314,BLANK,BLANK,3.75
1021315,BLANK,BLANK,92.22
1021316,BLANK,BLANK,10.5
1021317,BLANK,BLANK,4.22
1021318,BLANK,BLANK,217.92
1021320,446063,92,4.27
1021321,BLANK,BLANK,6.3
1021323,BLANK,BLANK,53.9
